employee_id,name,email,age,gender,hire_date,tenure_years,salary,satisfaction,department,attrition_probability
273,Employee 273,emp273@example.com,47,M,2016-02-16,4.78,296422,0.358,Support,0.16017339446402304
274,Employee 274,emp274@example.com,47,M,2015-02-06,3.36,867070,0.071,Support,0.13125442966303696
275,Employee 275,emp275@example.com,54,M,2015-04-29,7.44,1491449,0.416,Finance,0.0445960965418457
276,Employee 276,emp276@example.com,41,F,2017-10-23,9.38,591416,0.635,Engineering,0.03290165347885755
277,Employee 277,emp277@example.com,50,F,2016-10-01,1.81,679194,0.479,Finance,0.33103619819447355
278,Employee 278,emp278@example.com,53,F,2020-11-13,1.19,1179283,0.577,Finance,0.43043801358891826
279,Employee 279,emp279@example.com,48,F,2016-01-09,1.14,768765,0.615,Engineering,0.2404508536789114
280,Employee 280,emp280@example.com,53,F,2017-12-05,0.11,1018313,0.558,Support,0.09215062539489552
281,Employee 281,emp281@example.com,25,M,2021-12-14,0.98,1497213,0.88,Support,0.08936884420318472
282,Employee 282,emp282@example.com,39,M,2020-08-19,1.32,1181408,0.815,HR,0.24333014732354263
283,Employee 283,emp283@example.com,24,F,2019-07-09,0.11,847110,0.47,Engineering,0.12338844034257537
284,Employee 284,emp284@example.com,55,M,2016-06-21,6.43,1438059,0.7,Product,0.24949124820058757
285,Employee 285,emp285@example.com,37,M,2017-06-17,5.65,793744,0.13,Support,0.021012637501530658
286,Employee 286,emp286@example.com,48,M,2014-09-27,0.87,528807,0.607,Sales,0.2743542853685988
287,Employee 287,emp287@example.com,50,M,2023-02-14,4.87,1498403,0.547,HR,0.38292315329323007
288,Employee 288,emp288@example.com,49,M,2023-02-03,4.77,547550,0.365,HR,0.06742534994399597
289,Employee 289,emp289@example.com,26,F,2023-02-25,1.22,761783,0.887,Support,0.3289866632963655
290,Employee 290,emp290@example.com,55,M,2016-12-05,3.58,336581,0.095,Finance,0.03556564192044914
291,Employee 291,emp291@example.com,57,F,2018-05-12,1.03,402089,0.633,Sales,0.16520852800255728
292,Employee 292,emp292@example.com,44,M,2018-05-18,0.22,357105,0.587,Sales,0.1446109303092793
293,Employee 293,emp293@example.com,49,F,2017-10-24,2.11,1415870,0.937,HR,0.4407045956011421
294,Employee 294,emp294@example.com,51,F,2022-01-12,1.73,1036635,0.349,Product,0.333949362916533
295,Employee 295,emp295@example.com,55,F,2019-04-09,0.45,420266,0.919,Product,0.5396960586144047
296,Employee 296,emp296@example.com,53,F,2020-05-12,2.02,1016919,0.443,Finance,0.08187757729466368
297,Employee 297,emp297@example.com,41,M,2022-07-01,8.95,394500,0.779,Finance,0.1941567884717986
298,Employee 298,emp298@example.com,52,M,2014-03-18,3.94,841563,0.295,Product,0.1207035853244512
299,Employee 299,emp299@example.com,43,M,2022-03-09,4.03,875001,0.282,Sales,0.08513029315632423
300,Employee 300,emp300@example.com,53,M,2018-12-12,4.25,395729,0.384,Product,0.19182614410606694
301,Employee 301,emp301@example.com,23,M,2023-05-20,4.1,1253443,0.477,HR,0.03832059798236792
302,Employee 302,emp302@example.com,38,F,2014-06-06,0.06,798887,0.442,Engineering,0.129033952245037
303,Employee 303,emp303@example.com,45,F,2021-08-02,7.76,1461695,0.199,Support,0.11497907802104955
304,Employee 304,emp304@example.com,51,F,2014-09-29,5.32,247455,0.744,Engineering,0.20229021955495896
305,Employee 305,emp305@example.com,23,F,2015-06-01,0.96,523282,0.348,Engineering,0.13932467351574734
306,Employee 306,emp306@example.com,44,F,2016-01-16,2.41,842396,0.47,Sales,0.06650570399820706
307,Employee 307,emp307@example.com,52,F,2022-12-06,2.86,1139488,0.113,Product,0.23293452371717027
308,Employee 308,emp308@example.com,42,F,2022-03-22,0.42,685689,0.43,HR,0.254590838056033
309,Employee 309,emp309@example.com,43,M,2020-03-03,0.88,281774,0.701,HR,0.1345197954221447
310,Employee 310,emp310@example.com,22,M,2023-04-21,0.07,470326,0.532,Finance,0.12229565572455932
311,Employee 311,emp311@example.com,47,Other,2018-10-16,5.98,1325735,0.303,Sales,0.27766648540871774
312,Employee 312,emp312@example.com,22,F,2015-07-21,0.08,1416528,0.276,HR,0.22391877320364972
313,Employee 313,emp313@example.com,46,F,2015-03-27,1.15,840369,0.572,Finance,0.4048582210370543
314,Employee 314,emp314@example.com,37,M,2016-05-18,0.24,1327285,0.66,Sales,0.27092178034001424
315,Employee 315,emp315@example.com,53,F,2021-06-10,4.56,360880,0.447,HR,0.08306263922472805
316,Employee 316,emp316@example.com,29,M,2022-05-04,7.77,871363,0.678,Product,0.14268836595107595
317,Employee 317,emp317@example.com,59,M,2015-04-19,2.48,378076,0.55,HR,0.10723102790814651
318,Employee 318,emp318@example.com,49,M,2021-12-10,0.45,1285883,0.201,Support,0.3408745697796448
319,Employee 319,emp319@example.com,46,F,2015-10-06,2.45,1448499,0.364,Support,0.3974209713495622
320,Employee 320,emp320@example.com,55,M,2018-02-17,4.41,908404,0.22,Sales,0.11993689441634547
321,Employee 321,emp321@example.com,45,M,2017-10-28,3.8,243524,0.236,Finance,0.42565442810185744
322,Employee 322,emp322@example.com,44,M,2023-01-04,4.06,489812,0.49,Sales,0.11710248295071354
323,Employee 323,emp323@example.com,33,F,2015-08-16,0.98,735225,0.569,Engineering,0.4108168902680168
324,Employee 324,emp324@example.com,27,F,2014-06-11,0.23,217104,0.744,HR,0.09440327498194137
325,Employee 325,emp325@example.com,56,F,2016-12-22,0.48,793421,0.345,Engineering,0.30281712860335924
326,Employee 326,emp326@example.com,40,M,2014-12-09,9.34,762015,0.748,Support,0.047980716033062365
327,Employee 327,emp327@example.com,21,F,2018-08-21,2.85,944916,0.948,Support,0.15563988006482768
328,Employee 328,emp328@example.com,28,F,2019-12-31,3.9,228341,0.511,Product,0.19309956466636694
329,Employee 329,emp329@example.com,36,F,2019-01-31,6.88,924776,0.263,Finance,0.35222564100737463
330,Employee 330,emp330@example.com,34,M,2017-10-04,5.75,1400896,0.297,Support,0.3709839989604996
331,Employee 331,emp331@example.com,32,F,2022-03-23,0.74,1460327,0.343,Product,0.08642503573193328
332,Employee 332,emp332@example.com,43,Other,2022-02-25,0.18,1402705,0.28,Sales,0.22198992994658118
333,Employee 333,emp333@example.com,35,M,2020-10-20,7.78,573977,0.33,HR,0.02875435469143233
334,Employee 334,emp334@example.com,48,M,2021-08-02,12.0,1019132,0.557,Finance,0.030298557379207638
335,Employee 335,emp335@example.com,54,M,2014-03-26,2.51,1287636,0.462,Engineering,0.49864589120601577
336,Employee 336,emp336@example.com,22,F,2017-04-06,6.58,1329856,0.315,Engineering,0.27262182766317733
337,Employee 337,emp337@example.com,52,M,2021-06-20,0.79,592346,0.958,Sales,0.37645745568637123
338,Employee 338,emp338@example.com,43,M,2014-12-28,0.35,441586,0.551,Engineering,0.20232715634623138
339,Employee 339,emp339@example.com,42,M,2017-02-12,2.08,224970,0.778,Sales,0.48899084780281526
340,Employee 340,emp340@example.com,45,F,2019-08-10,5.0,697765,0.094,Finance,0.3609814671029621
341,Employee 341,emp341@example.com,42,F,2015-02-19,3.19,873883,0.483,Support,0.17913693941516934
342,Employee 342,emp342@example.com,42,F,2015-09-06,3.04,1449685,0.431,Support,0.057553949954029696
343,Employee 343,emp343@example.com,26,F,2016-12-27,0.05,419156,0.394,Product,0.1271572866117106
344,Employee 344,emp344@example.com,35,M,2016-04-17,1.15,636855,0.525,HR,0.15332704333131683
345,Employee 345,emp345@example.com,57,F,2017-07-14,8.42,721623,0.56,Product,0.04713361664566583
346,Employee 346,emp346@example.com,53,F,2015-12-09,0.43,877906,0.401,Product,0.2315236616819269
347,Employee 347,emp347@example.com,28,M,2022-11-08,3.89,377687,0.31,HR,0.024293898570961276
348,Employee 348,emp348@example.com,25,F,2017-04-24,4.27,719705,0.279,Finance,0.06013795757863431
349,Employee 349,emp349@example.com,59,F,2019-08-12,3.96,623787,0.896,Sales,0.48894427516141836
350,Employee 350,emp350@example.com,24,F,2014-09-04,13.61,1339100,0.455,Engineering,0.014632366763807253
351,Employee 351,emp351@example.com,26,M,2014-09-22,1.58,1385993,0.906,HR,0.09352433844295073
352,Employee 352,emp352@example.com,52,Other,2020-11-22,3.44,648498,0.322,Support,0.03844599593294701
353,Employee 353,emp353@example.com,50,F,2021-08-24,0.65,542154,0.197,Product,0.33258542233403504
354,Employee 354,emp354@example.com,55,M,2023-03-03,1.53,1164631,0.724,HR,0.12069130297438255
355,Employee 355,emp355@example.com,36,M,2018-02-23,2.03,238923,0.58,Finance,0.15700273964607578
356,Employee 356,emp356@example.com,33,M,2014-05-10,0.73,591248,0.894,HR,0.48021362896209585
357,Employee 357,emp357@example.com,50,Other,2016-09-14,7.12,1135266,0.786,Engineering,0.1851852863847307
358,Employee 358,emp358@example.com,39,F,2018-01-22,3.78,577925,0.724,Product,0.14910999192356317
359,Employee 359,emp359@example.com,37,M,2020-07-24,1.0,1310606,0.573,Engineering,0.3428020902075754
360,Employee 360,emp360@example.com,39,M,2019-05-18,0.43,747807,0.561,Support,0.33445054495070503
361,Employee 361,emp361@example.com,48,M,2018-07-01,1.02,428630,0.707,Engineering,0.12170972397938905
362,Employee 362,emp362@example.com,46,F,2020-04-28,2.93,228026,0.635,Engineering,0.488306439762696
363,Employee 363,emp363@example.com,57,M,2018-11-14,5.25,813669,0.696,Engineering,0.10459948844405177
364,Employee 364,emp364@example.com,46,Other,2020-03-25,2.1,1104606,0.057,Support,0.07915852055627777
365,Employee 365,emp365@example.com,43,F,2014-01-08,0.32,760283,0.919,HR,0.08111753387451301
366,Employee 366,emp366@example.com,29,F,2020-11-15,0.86,979851,0.512,HR,0.14382759868456485
367,Employee 367,emp367@example.com,32,M,2017-07-05,1.27,1396762,0.374,Product,0.3338601459705772
368,Employee 368,emp368@example.com,21,M,2018-04-17,3.03,590979,0.291,Support,0.21670769543769136
369,Employee 369,emp369@example.com,21,F,2021-07-21,0.85,1092168,0.654,Sales,0.590538314335654
370,Employee 370,emp370@example.com,54,M,2023-10-16,0.8,849508,0.505,Sales,0.08452826852233274
371,Employee 371,emp371@example.com,52,M,2020-12-26,1.01,1173844,0.592,Engineering,0.20730200659934286
372,Employee 372,emp372@example.com,45,F,2014-01-15,2.69,742139,0.844,Support,0.08036657315467999
373,Employee 373,emp373@example.com,21,M,2022-04-12,2.04,1020758,0.62,Finance,0.0527861501681907
374,Employee 374,emp374@example.com,36,M,2016-10-05,5.53,1319636,0.444,Engineering,0.32336049496391894
375,Employee 375,emp375@example.com,59,M,2017-04-26,3.59,1159004,0.668,Finance,0.2291206679406977
376,Employee 376,emp376@example.com,25,M,2017-08-28,3.3,588670,0.835,Finance,0.024156717920628217
377,Employee 377,emp377@example.com,42,Other,2023-08-29,0.5,1321069,0.093,Support,0.5652602208981113
378,Employee 378,emp378@example.com,49,M,2022-08-19,0.17,425806,0.908,Engineering,0.27561985016596124
379,Employee 379,emp379@example.com,23,M,2022-08-25,2.14,735549,0.259,Support,0.17849430041061692
380,Employee 380,emp380@example.com,32,F,2017-09-26,0.22,655278,0.374,Product,0.3802305708922785
381,Employee 381,emp381@example.com,46,M,2018-06-15,1.36,948879,0.521,Finance,0.8325319284276373
382,Employee 382,emp382@example.com,36,M,2022-11-07,0.08,1064679,0.954,Engineering,0.3733715995033301
383,Employee 383,emp383@example.com,57,M,2022-12-24,0.58,734378,0.083,Engineering,0.32355718796172106
384,Employee 384,emp384@example.com,42,M,2016-08-02,0.35,394390,0.296,Engineering,0.3342378106741558
385,Employee 385,emp385@example.com,49,M,2014-08-20,4.84,1080169,0.572,Finance,0.20039984633455832
386,Employee 386,emp386@example.com,34,M,2020-06-19,1.27,972982,0.182,HR,0.1707173620045181
387,Employee 387,emp387@example.com,48,F,2019-08-14,0.25,1154905,0.454,Support,0.5119328872201709
388,Employee 388,emp388@example.com,25,M,2020-01-13,0.93,722089,0.737,Finance,0.2898620207799461
389,Employee 389,emp389@example.com,50,F,2016-09-20,3.44,1382215,0.478,HR,0.08836905678496239
390,Employee 390,emp390@example.com,25,F,2018-01-07,4.11,1284493,0.213,HR,0.025473586007566173
391,Employee 391,emp391@example.com,32,F,2022-01-02,0.38,691329,0.276,Product,0.13572465123592137
392,Employee 392,emp392@example.com,36,M,2023-07-14,4.52,443554,0.577,Sales,0.22254748360184173
393,Employee 393,emp393@example.com,46,M,2015-07-09,1.39,829430,0.765,Engineering,0.5222357926635166
394,Employee 394,emp394@example.com,46,F,2018-10-24,3.41,1184397,0.329,Engineering,0.026974694708889954
395,Employee 395,emp395@example.com,41,F,2023-04-17,3.34,287535,0.821,Support,0.3521948170631889
396,Employee 396,emp396@example.com,59,F,2016-08-25,4.73,322958,0.683,Finance,0.08014789324239156
397,Employee 397,emp397@example.com,56,M,2019-11-03,3.58,1181011,0.358,Sales,0.07890545875437491
398,Employee 398,emp398@example.com,53,F,2018-04-24,0.12,1097179,0.768,Support,0.20758009122362014
399,Employee 399,emp399@example.com,50,M,2022-11-22,2.2,272820,0.264,Product,0.1581745415952665
400,Employee 400,emp400@example.com,57,M,2018-01-27,0.55,909487,0.179,Engineering,0.21279119660799195
401,Employee 401,emp401@example.com,43,M,2017-10-17,10.52,516865,0.311,Finance,0.4272806316408113
402,Employee 402,emp402@example.com,30,M,2020-07-09,0.89,442273,0.482,Product,0.1559649671828343
403,Employee 403,emp403@example.com,25,F,2016-12-23,1.63,1032461,0.279,Sales,0.19435611808975067
404,Employee 404,emp404@example.com,56,F,2021-03-28,0.66,334806,0.557,Finance,0.2239371197937009
405,Employee 405,emp405@example.com,54,F,2022-08-19,0.43,284027,0.667,Product,0.3634876144115136
406,Employee 406,emp406@example.com,51,F,2019-07-17,2.76,1423592,0.583,Sales,0.16959845857287956
407,Employee 407,emp407@example.com,30,F,2022-07-12,2.04,510385,0.551,Engineering,0.09494415001778495
408,Employee 408,emp408@example.com,39,F,2020-06-01,1.41,859651,0.745,Sales,0.36956674340126217
409,Employee 409,emp409@example.com,52,M,2015-06-18,0.27,1229164,0.938,Finance,0.35066102576473385
410,Employee 410,emp410@example.com,21,F,2020-10-29,3.99,280496,0.633,Engineering,0.33667746226274325
411,Employee 411,emp411@example.com,25,M,2022-12-15,0.02,1061064,0.324,HR,0.0572937580687569
412,Employee 412,emp412@example.com,24,M,2014-12-13,1.84,719949,0.487,Finance,0.07620847742796326
413,Employee 413,emp413@example.com,36,M,2014-11-13,3.0,1026860,0.572,HR,0.09207415325100061
414,Employee 414,emp414@example.com,44,M,2018-12-14,1.69,736900,0.214,Sales,0.047543928493844964
415,Employee 415,emp415@example.com,36,F,2021-09-17,0.4,1437559,0.318,Support,0.3109680585127666
416,Employee 416,emp416@example.com,22,F,2016-02-10,4.52,705710,0.546,Support,0.3429508370303909
417,Employee 417,emp417@example.com,48,M,2021-09-18,1.17,985754,0.371,Product,0.0918262419302072
418,Employee 418,emp418@example.com,52,Other,2022-01-28,0.43,413770,0.468,Engineering,0.132686362643164
419,Employee 419,emp419@example.com,47,F,2018-02-05,2.4,520413,0.595,Finance,0.3217890339227635
420,Employee 420,emp420@example.com,40,F,2018-02-10,0.06,681394,0.696,Engineering,0.09502752348804322
421,Employee 421,emp421@example.com,44,F,2016-07-25,1.17,1476260,0.269,Sales,0.2125989813542066
422,Employee 422,emp422@example.com,32,M,2016-01-13,4.17,883174,0.756,Support,0.211400796556755
423,Employee 423,emp423@example.com,55,F,2014-11-23,7.32,935346,0.456,Sales,0.14278901671427263
424,Employee 424,emp424@example.com,53,F,2015-11-20,2.69,1299343,0.37,Support,0.011650100526184539
425,Employee 425,emp425@example.com,53,Other,2022-10-16,0.74,1034333,0.75,Product,0.1301191484612753
426,Employee 426,emp426@example.com,57,F,2014-11-05,0.75,1157980,0.387,Product,0.27727460422784905
427,Employee 427,emp427@example.com,32,F,2015-01-10,2.78,306537,0.427,Finance,0.11185153257462606
428,Employee 428,emp428@example.com,23,F,2017-06-13,1.57,983819,0.282,Support,0.13477146377569227
429,Employee 429,emp429@example.com,21,M,2017-09-16,0.59,1497526,0.623,Engineering,0.4732171034064497
430,Employee 430,emp430@example.com,53,M,2015-11-15,4.64,868221,0.681,Finance,0.027986267310128436
431,Employee 431,emp431@example.com,30,M,2014-12-17,0.67,486362,0.704,HR,0.09661586702460466
432,Employee 432,emp432@example.com,49,M,2017-05-14,1.16,922716,0.81,Sales,0.1808817947106104
433,Employee 433,emp433@example.com,33,M,2017-05-26,0.19,852737,0.304,HR,0.41266031551050897
434,Employee 434,emp434@example.com,32,F,2014-03-29,3.63,1257208,0.24,HR,0.1093058183515091
435,Employee 435,emp435@example.com,51,F,2015-08-16,0.97,1278460,0.519,Engineering,0.27446591211453747
436,Employee 436,emp436@example.com,22,Other,2018-03-21,0.8,438024,0.456,HR,0.49070080092047347
437,Employee 437,emp437@example.com,55,F,2018-10-18,1.08,1379958,0.8,HR,0.18828294696766254
438,Employee 438,emp438@example.com,43,F,2017-10-18,6.22,734187,0.625,Product,0.1051585546733776
439,Employee 439,emp439@example.com,37,F,2014-04-13,2.19,578523,0.151,Finance,0.1850077523133797
440,Employee 440,emp440@example.com,46,F,2023-02-26,0.52,1354212,0.746,Product,0.08479664025469731
441,Employee 441,emp441@example.com,28,F,2014-09-28,4.47,1174299,0.491,Engineering,0.04145264738273139
442,Employee 442,emp442@example.com,49,M,2015-05-24,0.7,1114489,0.372,Finance,0.12277899359245235
443,Employee 443,emp443@example.com,46,M,2022-10-27,1.6,534542,0.837,Finance,0.1450639634151106
444,Employee 444,emp444@example.com,30,M,2018-04-02,2.52,990487,0.034,Sales,0.13159315501257457
445,Employee 445,emp445@example.com,46,F,2023-07-17,2.63,1210260,0.474,Support,0.18511376220077083
446,Employee 446,emp446@example.com,54,F,2020-03-10,0.21,1397892,0.41,Sales,0.190841723088296
447,Employee 447,emp447@example.com,27,F,2016-04-03,5.44,1260452,0.714,HR,0.12584983792093388
448,Employee 448,emp448@example.com,24,M,2020-12-18,1.96,1236067,0.18,Finance,0.08204565019959285
449,Employee 449,emp449@example.com,31,F,2015-07-02,13.6,1354298,0.684,Finance,0.16773245565337666
450,Employee 450,emp450@example.com,49,F,2022-05-06,3.79,585210,0.082,Sales,0.43921428923087136
451,Employee 451,emp451@example.com,56,M,2016-06-15,14.71,661695,0.846,HR,0.5130180558411552
452,Employee 452,emp452@example.com,45,F,2014-10-20,1.81,474363,0.633,Sales,0.03653968004025118
453,Employee 453,emp453@example.com,41,F,2019-12-04,0.46,1169167,0.65,Finance,0.24673060608180258
454,Employee 454,emp454@example.com,56,Other,2022-03-24,3.9,620169,0.705,Engineering,0.08028979326523598
455,Employee 455,emp455@example.com,30,F,2022-09-13,4.51,878387,0.435,Sales,0.7118279419031828
456,Employee 456,emp456@example.com,57,M,2018-06-09,5.75,1397922,0.56,Product,0.3123860437328435
457,Employee 457,emp457@example.com,29,M,2020-08-29,1.08,1034540,0.389,Support,0.10195690532990638
458,Employee 458,emp458@example.com,44,M,2019-12-11,2.14,274007,0.11,Sales,0.4781393076523865
459,Employee 459,emp459@example.com,55,F,2020-07-03,5.85,1450467,0.397,Finance,0.23251493087016162
460,Employee 460,emp460@example.com,55,M,2020-11-12,6.0,753964,0.423,HR,0.10080433762258229
461,Employee 461,emp461@example.com,56,F,2021-12-24,0.08,478925,0.362,Support,0.3765448974081143
462,Employee 462,emp462@example.com,38,F,2015-07-29,3.33,1067395,0.677,Finance,0.34706619199932703
463,Employee 463,emp463@example.com,59,Other,2018-05-03,2.76,1146603,0.481,HR,0.10108683104594905
464,Employee 464,emp464@example.com,52,M,2017-12-13,0.26,1252079,0.225,Finance,0.2776126861664091
