employee_id,name,email,age,gender,hire_date,tenure_years,salary,satisfaction,last_review_score,attrition,skills,education,department,role,promotions,resume_file,skills_list,num_skills,salary_clipped,tenure_months,recent_review_scaled,low_satisfaction_flag,department_clean
3146,Yesenia Campbell,yeseniacampbell3146@example.com,33,F,2024-08-01,1.34,809058,0.205,2.76,0,leadership|javascript|communication|hadoop|aws,BSc,Finance,Analyst,0,resumes/resume_3146.txt,"['leadership', 'javascript', 'communication', 'hadoop', 'aws']",5,809058.0,16.1,0.43999999999999995,1,Finance
3306,Amy Bray,amybray3306@example.com,22,F,2025-01-13,0.89,1249161,0.589,1.96,0,leadership|powerbi|nlp|excel|scikit-learn|kubernetes|tensorflow|tableau,MSc,Hr,Analyst,1,resumes/resume_3306.txt,"['leadership', 'powerbi', 'nlp', 'excel', 'scikit-learn', 'kubernetes', 'tensorflow', 'tableau']",8,1249161.0,10.7,0.24,0,Hr
3007,David Porter,davidporter3007@example.com,32,F,2025-09-01,0.25,484672,0.476,2.0,1,excel|management|javascript|kubernetes|communication,BSc,Hr,Analyst,0,resumes/resume_3007.txt,"['excel', 'management', 'javascript', 'kubernetes', 'communication']",5,484672.0,3.0,0.25,0,Hr
9002,Peter Harrison,peterharrison9002@example.com,34,M,2025-11-17,0.04,631472,0.566,3.84,1,communication|numpy|management|sql|leadership|react|pytorch|pandas,MSc,Hr,Engineer,2,resumes/resume_9002.txt,"['communication', 'numpy', 'management', 'sql', 'leadership', 'react', 'pytorch', 'pandas']",8,631472.0,0.5,0.71,0,Hr
7771,Thomas Ramirez,thomasramirez7771@example.com,30,M,2018-12-17,6.97,503060,0.249,3.81,0,powerbi|kubernetes|spark,B.E,Engineering,Intern,1,resumes/resume_7771.txt,"['powerbi', 'kubernetes', 'spark']",3,503060.0,83.6,0.7025,1,Engineering
7439,Tammie Williams,tammiewilliams7439@example.com,29,Other,2021-02-24,4.78,580950,0.589,2.44,1,excel|scikit-learn|management|aws|powerbi|kubernetes,MSc,Sales,Senior Engineer,0,resumes/resume_7439.txt,"['excel', 'scikit-learn', 'management', 'aws', 'powerbi', 'kubernetes']",6,580950.0,57.4,0.36,0,Sales
7943,Michael Peters,michaelpeters7943@example.com,41,M,2023-02-24,2.78,681295,0.522,2.57,0,javascript|leadership|tableau|kubernetes,BSc,Product,Intern,2,resumes/resume_7943.txt,"['javascript', 'leadership', 'tableau', 'kubernetes']",4,681295.0,33.4,0.39249999999999996,0,Product
9239,Sean Lynn,seanlynn9239@example.com,29,Other,2025-10-01,0.17,893728,0.74,2.68,0,tensorflow|communication|nlp|aws|scikit-learn|sql,BSc,Support,Manager,1,resumes/resume_9239.txt,"['tensorflow', 'communication', 'nlp', 'aws', 'scikit-learn', 'sql']",6,893728.0,2.0,0.42000000000000004,0,Support
1057,John Perry,johnperry1057@example.com,34,M,2020-08-25,5.28,571696,0.902,2.95,0,scikit-learn|nlp|docker|communication|tableau,M.Tech,Support,Manager,0,resumes/resume_1057.txt,"['scikit-learn', 'nlp', 'docker', 'communication', 'tableau']",5,571696.0,63.4,0.48750000000000004,0,Support
3155,Melissa Atkins,melissaatkins3155@example.com,28,F,2022-07-21,3.37,1003032,0.456,3.32,0,tensorflow|kubernetes|docker|spark|python|react|management|communication,MBA,Support,Manager,1,resumes/resume_3155.txt,"['tensorflow', 'kubernetes', 'docker', 'spark', 'python', 'react', 'management', 'communication']",8,1003032.0,40.4,0.58,0,Support
3788,Leah Clayton,leahclayton3788@example.com,20,F,2019-12-20,5.96,692303,0.824,1.05,0,pytorch|kubernetes|python|docker|communication,B.E,Support,Manager,1,resumes/resume_3788.txt,"['pytorch', 'kubernetes', 'python', 'docker', 'communication']",5,692303.0,71.5,0.012500000000000011,0,Support
9190,Phillip Ramirez,phillipramirez9190@example.com,30,Other,2021-01-23,4.86,638361,0.262,2.39,0,python|communication|pytorch|kubernetes|javascript|numpy|hadoop,MBA,Engineering,Analyst,1,resumes/resume_9190.txt,"['python', 'communication', 'pytorch', 'kubernetes', 'javascript', 'numpy', 'hadoop']",7,638361.0,58.3,0.34750000000000003,1,Engineering
7826,Kristie Ortiz,kristieortiz7826@example.com,33,F,2019-09-06,6.25,796455,0.173,2.46,0,nlp|scikit-learn|javascript,MSc,Hr,Analyst,0,resumes/resume_7826.txt,"['nlp', 'scikit-learn', 'javascript']",3,796455.0,75.0,0.365,1,Hr
7540,Angela Owen,angelaowen7540@example.com,28,M,2018-08-17,7.3,682636,0.522,2.14,0,communication|sql|docker|numpy,MSc,Product,Senior Engineer,1,resumes/resume_7540.txt,"['communication', 'sql', 'docker', 'numpy']",4,682636.0,87.6,0.28500000000000003,0,Product
7232,Maria Weber,mariaweber7232@example.com,40,F,2023-10-04,2.17,463299,0.902,2.03,0,communication|tableau|powerbi|pandas|excel|kubernetes|pytorch,B.Tech,Hr,Senior Engineer,2,resumes/resume_7232.txt,"['communication', 'tableau', 'powerbi', 'pandas', 'excel', 'kubernetes', 'pytorch']",7,463299.0,26.0,0.25749999999999995,0,Hr
765,Kayla Simmons,kaylasimmons765@example.com,30,Other,2023-09-28,2.18,257890,0.83,4.68,0,tensorflow|kubernetes|scikit-learn|nlp|excel|docker|leadership|aws,B.E,Hr,Intern,0,resumes/resume_765.txt,"['tensorflow', 'kubernetes', 'scikit-learn', 'nlp', 'excel', 'docker', 'leadership', 'aws']",8,257890.0,26.2,0.9199999999999999,0,Hr
5020,Brianna Gutierrez,briannagutierrez5020@example.com,30,F,2022-03-18,3.72,645817,0.773,4.25,0,tableau|excel|pandas|leadership|hadoop|numpy|sql,BSc,Engineering,Analyst,1,resumes/resume_5020.txt,"['tableau', 'excel', 'pandas', 'leadership', 'hadoop', 'numpy', 'sql']",7,645817.0,44.6,0.8125,0,Engineering
4904,Victoria Hahn,victoriahahn4904@example.com,20,F,2020-11-07,5.07,648766,0.992,4.03,0,javascript|tensorflow|pytorch,B.Tech,Engineering,Analyst,1,resumes/resume_4904.txt,"['javascript', 'tensorflow', 'pytorch']",3,648766.0,60.8,0.7575000000000001,0,Engineering
8094,Carrie Lopez,carrielopez8094@example.com,29,M,2019-10-03,6.17,883891,0.991,1.82,0,react|docker|management|leadership|nlp,M.Tech,Hr,Analyst,0,resumes/resume_8094.txt,"['react', 'docker', 'management', 'leadership', 'nlp']",5,883891.0,74.0,0.20500000000000002,0,Hr
6844,Raymond Gutierrez,raymondgutierrez6844@example.com,25,Other,2018-03-15,7.73,900996,0.797,3.4,0,python|kubernetes|tensorflow|management|pandas,MBA,Engineering,Intern,2,resumes/resume_6844.txt,"['python', 'kubernetes', 'tensorflow', 'management', 'pandas']",5,900996.0,92.8,0.6,0,Engineering
2166,Ruben Mcdowell,rubenmcdowell2166@example.com,34,M,2021-12-06,3.99,749855,0.094,2.56,0,kubernetes|numpy|tensorflow|leadership|react,MSc,Support,Intern,1,resumes/resume_2166.txt,"['kubernetes', 'numpy', 'tensorflow', 'leadership', 'react']",5,749855.0,47.9,0.39,1,Support
1863,Briana Dennis DVM,brianadennisdvm1863@example.com,32,F,2019-01-22,6.87,967442,0.182,3.36,0,excel|aws|hadoop|leadership|powerbi|javascript|nlp|react,B.E,Finance,Senior Engineer,1,resumes/resume_1863.txt,"['excel', 'aws', 'hadoop', 'leadership', 'powerbi', 'javascript', 'nlp', 'react']",8,967442.0,82.4,0.59,1,Finance
7851,Maria Gill,mariagill7851@example.com,24,Other,2025-04-29,0.6,718276,0.658,3.69,0,react|tableau|javascript|numpy|pytorch,B.Tech,Hr,Manager,1,resumes/resume_7851.txt,"['react', 'tableau', 'javascript', 'numpy', 'pytorch']",5,718276.0,7.2,0.6725,0,Hr
9124,Taylor Morris,taylormorris9124@example.com,21,M,2018-11-17,7.05,574017,0.294,4.02,0,react|sql|tensorflow,MSc,Product,Manager,2,resumes/resume_9124.txt,"['react', 'sql', 'tensorflow']",3,574017.0,84.6,0.7549999999999999,1,Product
2341,Richard Warren,richardwarren2341@example.com,38,M,2021-01-28,4.85,525126,0.424,1.76,0,powerbi|excel|kubernetes|javascript|hadoop|nlp|python,B.E,Sales,Senior Engineer,2,resumes/resume_2341.txt,"['powerbi', 'excel', 'kubernetes', 'javascript', 'hadoop', 'nlp', 'python']",7,525126.0,58.2,0.19,0,Sales
5528,Jason Castillo,jasoncastillo5528@example.com,24,M,2018-09-02,7.26,530982,0.036,2.43,0,management|aws|tensorflow|sql|nlp|python|powerbi|docker,BSc,Finance,Senior Engineer,2,resumes/resume_5528.txt,"['management', 'aws', 'tensorflow', 'sql', 'nlp', 'python', 'powerbi', 'docker']",8,530982.0,87.1,0.35750000000000004,1,Finance
6744,Harry Nicholson,harrynicholson6744@example.com,31,F,2018-09-25,7.19,550753,0.341,2.01,1,pytorch|react|kubernetes|leadership|numpy|spark|tableau|management,B.E,Product,Manager,2,resumes/resume_6744.txt,"['pytorch', 'react', 'kubernetes', 'leadership', 'numpy', 'spark', 'tableau', 'management']",8,550753.0,86.3,0.25249999999999995,1,Product
4004,Hayden Smith,haydensmith4004@example.com,28,M,2018-06-07,7.5,957729,0.79,3.91,1,javascript|kubernetes|leadership|react|excel|sql,B.Tech,Finance,Intern,1,resumes/resume_4004.txt,"['javascript', 'kubernetes', 'leadership', 'react', 'excel', 'sql']",6,957729.0,90.0,0.7275,0,Finance
1124,David Taylor,davidtaylor1124@example.com,28,Other,2018-05-22,7.54,930412,0.408,4.85,1,numpy|management|aws|javascript|tableau,MSc,Product,Senior Engineer,0,resumes/resume_1124.txt,"['numpy', 'management', 'aws', 'javascript', 'tableau']",5,930412.0,90.5,0.9624999999999999,0,Product
8710,Christy Mooney,christymooney8710@example.com,31,M,2018-06-08,7.49,617858,0.759,2.69,1,communication|spark|leadership|sql,BSc,Finance,Engineer,2,resumes/resume_8710.txt,"['communication', 'spark', 'leadership', 'sql']",4,617858.0,89.9,0.4225,0,Finance
4050,Laura Mckinney,lauramckinney4050@example.com,20,Other,2018-09-16,7.22,530254,0.506,2.52,0,sql|scikit-learn|management|python|javascript|docker,MBA,Hr,Engineer,1,resumes/resume_4050.txt,"['sql', 'scikit-learn', 'management', 'python', 'javascript', 'docker']",6,530254.0,86.6,0.38,0,Hr
7641,Vanessa Nixon,vanessanixon7641@example.com,34,M,2018-07-29,7.35,879065,0.057,2.65,0,react|hadoop|numpy,BSc,Sales,Engineer,0,resumes/resume_7641.txt,"['react', 'hadoop', 'numpy']",3,879065.0,88.2,0.4125,1,Sales
766,Mrs. Jill Hodges,mrs.jillhodges766@example.com,31,M,2024-08-19,1.29,663099,0.392,4.29,0,excel|javascript|react|management|docker|leadership|hadoop,B.Tech,Finance,Analyst,0,resumes/resume_766.txt,"['excel', 'javascript', 'react', 'management', 'docker', 'leadership', 'hadoop']",7,663099.0,15.5,0.8225,1,Finance
2345,Brandon Hurley,brandonhurley2345@example.com,29,M,2022-09-02,3.25,760772,0.221,2.7,1,leadership|python|management|tableau|react|hadoop|sql|kubernetes,M.Tech,Finance,Manager,2,resumes/resume_2345.txt,"['leadership', 'python', 'management', 'tableau', 'react', 'hadoop', 'sql', 'kubernetes']",8,760772.0,39.0,0.42500000000000004,1,Finance
4072,Tyrone Baird,tyronebaird4072@example.com,36,Other,2021-12-26,3.94,693702,0.879,2.86,0,pandas|communication|excel,MBA,Support,Manager,1,resumes/resume_4072.txt,"['pandas', 'communication', 'excel']",3,693702.0,47.3,0.46499999999999997,0,Support
7217,Elizabeth Dominguez,elizabethdominguez7217@example.com,31,Other,2025-07-18,0.38,1233036,0.239,2.17,0,management|powerbi|scikit-learn|react|kubernetes|leadership,B.Tech,Engineering,Senior Engineer,0,resumes/resume_7217.txt,"['management', 'powerbi', 'scikit-learn', 'react', 'kubernetes', 'leadership']",6,1233036.0,4.6,0.2925,1,Engineering
4217,Teresa Moore,teresamoore4217@example.com,28,M,2025-10-23,0.11,737618,0.025,4.37,1,leadership|aws|powerbi|management,BSc,Engineering,Senior Engineer,2,resumes/resume_4217.txt,"['leadership', 'aws', 'powerbi', 'management']",4,737618.0,1.3,0.8425,1,Engineering
7953,Devin Patterson,devinpatterson7953@example.com,38,F,2025-02-19,0.79,649175,0.171,2.24,0,powerbi|pandas|sql|python|management|pytorch|communication|kubernetes,B.Tech,Finance,Engineer,0,resumes/resume_7953.txt,"['powerbi', 'pandas', 'sql', 'python', 'management', 'pytorch', 'communication', 'kubernetes']",8,649175.0,9.5,0.31000000000000005,1,Finance
5971,Kevin Jackson,kevinjackson5971@example.com,34,M,2024-11-12,1.06,814893,0.837,1.09,0,pandas|tableau|spark|management|tensorflow|javascript|leadership|scikit-learn,B.E,Sales,Manager,2,resumes/resume_5971.txt,"['pandas', 'tableau', 'spark', 'management', 'tensorflow', 'javascript', 'leadership', 'scikit-learn']",8,814893.0,12.7,0.02250000000000002,0,Sales
3351,Shelley Curtis,shelleycurtis3351@example.com,20,F,2021-12-15,3.97,350079,0.979,2.47,0,javascript|excel|numpy,M.Tech,Engineering,Senior Engineer,1,resumes/resume_3351.txt,"['javascript', 'excel', 'numpy']",3,350079.0,47.6,0.36750000000000005,0,Engineering
4696,Brandi Bruce,brandibruce4696@example.com,28,F,2019-06-01,6.51,692184,0.805,4.12,0,powerbi|pytorch|nlp|docker|hadoop|react|tableau|javascript,MSc,Sales,Manager,0,resumes/resume_4696.txt,"['powerbi', 'pytorch', 'nlp', 'docker', 'hadoop', 'react', 'tableau', 'javascript']",8,692184.0,78.1,0.78,0,Sales
3400,Michael Downs,michaeldowns3400@example.com,24,Other,2022-09-20,3.21,473274,0.329,3.8,0,powerbi|spark|kubernetes|pytorch|docker|pandas|leadership,MSc,Finance,Manager,1,resumes/resume_3400.txt,"['powerbi', 'spark', 'kubernetes', 'pytorch', 'docker', 'pandas', 'leadership']",7,473274.0,38.5,0.7,1,Finance
4082,Allison Golden,allisongolden4082@example.com,20,M,2022-06-07,3.49,1448202,0.798,3.89,0,communication|numpy|hadoop|excel,M.Tech,Product,Analyst,0,resumes/resume_4082.txt,"['communication', 'numpy', 'hadoop', 'excel']",4,1280657.1600000001,41.9,0.7225,0,Product
9150,Dr. Amanda Dillon,dr.amandadillon9150@example.com,32,Other,2019-01-16,6.88,480465,0.186,4.73,1,pandas|scikit-learn|tableau,MBA,Support,Senior Engineer,0,resumes/resume_9150.txt,"['pandas', 'scikit-learn', 'tableau']",3,480465.0,82.6,0.9325000000000001,1,Support
1225,James Ward,jamesward1225@example.com,24,F,2018-08-30,7.27,492044,0.721,3.09,0,leadership|communication|docker|python|excel,MSc,Engineering,Senior Engineer,1,resumes/resume_1225.txt,"['leadership', 'communication', 'docker', 'python', 'excel']",5,492044.0,87.2,0.5225,0,Engineering
6293,Matthew Byrd,matthewbyrd6293@example.com,38,Other,2021-05-10,4.57,767628,0.101,3.41,0,aws|javascript|management|nlp|hadoop|scikit-learn|pandas|react,M.Tech,Support,Intern,1,resumes/resume_6293.txt,"['aws', 'javascript', 'management', 'nlp', 'hadoop', 'scikit-learn', 'pandas', 'react']",8,767628.0,54.8,0.6025,1,Support
3123,Alicia Lang,alicialang3123@example.com,33,Other,2023-01-07,2.91,860575,0.759,3.98,0,leadership|tensorflow|communication|javascript,MBA,Finance,Analyst,2,resumes/resume_3123.txt,"['leadership', 'tensorflow', 'communication', 'javascript']",4,860575.0,34.9,0.745,0,Finance
511,Ariel Miller,arielmiller511@example.com,29,Other,2018-09-21,7.21,1235567,0.304,3.24,0,python|numpy|nlp,M.Tech,Product,Analyst,0,resumes/resume_511.txt,"['python', 'numpy', 'nlp']",3,1235567.0,86.5,0.56,1,Product
5795,Jason Miller,jasonmiller5795@example.com,33,M,2021-12-28,3.93,409562,0.603,1.52,0,kubernetes|pytorch|numpy|management|hadoop|docker,M.Tech,Hr,Manager,2,resumes/resume_5795.txt,"['kubernetes', 'pytorch', 'numpy', 'management', 'hadoop', 'docker']",6,409562.0,47.2,0.13,0,Hr
8182,Sara Lin,saralin8182@example.com,30,F,2024-09-19,1.21,933679,0.135,4.16,0,spark|tableau|react|pytorch|numpy|pandas,BSc,Hr,Senior Engineer,2,resumes/resume_8182.txt,"['spark', 'tableau', 'react', 'pytorch', 'numpy', 'pandas']",6,933679.0,14.5,0.79,1,Hr
9418,David Paul,davidpaul9418@example.com,20,Other,2023-01-24,2.86,1080069,0.992,2.91,0,communication|aws|pandas|python|sql|javascript|docker|kubernetes,M.Tech,Hr,Engineer,1,resumes/resume_9418.txt,"['communication', 'aws', 'pandas', 'python', 'sql', 'javascript', 'docker', 'kubernetes']",8,1080069.0,34.3,0.47750000000000004,0,Hr
97,Samantha Sanders,samanthasanders97@example.com,31,F,2018-09-27,7.19,796329,0.006,4.48,0,excel|numpy|python|hadoop|leadership|pytorch,MBA,Hr,Analyst,1,resumes/resume_97.txt,"['excel', 'numpy', 'python', 'hadoop', 'leadership', 'pytorch']",6,796329.0,86.3,0.8700000000000001,1,Hr
6682,Karen Gonzalez,karengonzalez6682@example.com,30,Other,2025-09-20,0.2,966866,0.499,2.56,0,spark|hadoop|react|scikit-learn|nlp|pytorch|kubernetes,MBA,Sales,Manager,2,resumes/resume_6682.txt,"['spark', 'hadoop', 'react', 'scikit-learn', 'nlp', 'pytorch', 'kubernetes']",7,966866.0,2.4,0.39,0,Sales
1513,Hannah Weaver,hannahweaver1513@example.com,31,M,2022-11-02,3.09,812304,0.421,3.25,0,tableau|kubernetes|react|docker|communication,MSc,Hr,Intern,1,resumes/resume_1513.txt,"['tableau', 'kubernetes', 'react', 'docker', 'communication']",5,812304.0,37.1,0.5625,0,Hr
8792,Peter Garrett,petergarrett8792@example.com,27,Other,2023-04-08,2.66,1199038,0.893,3.57,1,numpy|excel|pandas|tensorflow,B.E,Sales,Engineer,1,resumes/resume_8792.txt,"['numpy', 'excel', 'pandas', 'tensorflow']",4,1199038.0,31.9,0.6425,0,Sales
120,Dale Heath,daleheath120@example.com,25,F,2021-12-15,3.97,671315,0.111,2.15,1,tensorflow|kubernetes|javascript,B.Tech,Engineering,Analyst,2,resumes/resume_120.txt,"['tensorflow', 'kubernetes', 'javascript']",3,671315.0,47.6,0.2875,1,Engineering
7792,Cody Campbell,codycampbell7792@example.com,21,F,2018-12-13,6.98,970710,0.648,4.59,0,kubernetes|aws|leadership|powerbi|docker|python,BSc,Support,Engineer,2,resumes/resume_7792.txt,"['kubernetes', 'aws', 'leadership', 'powerbi', 'docker', 'python']",6,970710.0,83.8,0.8975,0,Support
6518,Michael Burns,michaelburns6518@example.com,41,Other,2023-09-27,2.19,542656,0.094,4.17,0,tensorflow|pytorch|aws|tableau|management|javascript,BSc,Finance,Engineer,0,resumes/resume_6518.txt,"['tensorflow', 'pytorch', 'aws', 'tableau', 'management', 'javascript']",6,542656.0,26.3,0.7925,1,Finance
34,Emily Edwards,emilyedwards34@example.com,32,Other,2019-12-17,5.97,538720,0.903,3.46,0,python|communication|spark|pytorch|kubernetes|management|tensorflow,MBA,Hr,Senior Engineer,2,resumes/resume_34.txt,"['python', 'communication', 'spark', 'pytorch', 'kubernetes', 'management', 'tensorflow']",7,538720.0,71.6,0.615,0,Hr
7888,Nicholas Beltran,nicholasbeltran7888@example.com,40,F,2023-09-19,2.21,667862,0.17,1.37,1,scikit-learn|sql|javascript|leadership,B.E,Hr,Senior Engineer,0,resumes/resume_7888.txt,"['scikit-learn', 'sql', 'javascript', 'leadership']",4,667862.0,26.5,0.09250000000000003,1,Hr
6831,Louis Hernandez,louishernandez6831@example.com,39,Other,2021-03-16,4.72,151588,0.246,4.04,0,pandas|aws|react,B.E,Product,Engineer,1,resumes/resume_6831.txt,"['pandas', 'aws', 'react']",3,151588.0,56.6,0.76,1,Product
5422,David Harmon,davidharmon5422@example.com,27,Other,2018-09-28,7.19,648209,0.927,2.53,0,numpy|pandas|excel|tensorflow|docker|javascript|leadership,M.Tech,Hr,Manager,0,resumes/resume_5422.txt,"['numpy', 'pandas', 'excel', 'tensorflow', 'docker', 'javascript', 'leadership']",7,648209.0,86.3,0.38249999999999995,0,Hr
1069,Thomas Brown,thomasbrown1069@example.com,22,M,2025-01-07,0.9,333118,0.948,3.92,0,javascript|tableau|kubernetes|aws|communication,B.E,Hr,Senior Engineer,1,resumes/resume_1069.txt,"['javascript', 'tableau', 'kubernetes', 'aws', 'communication']",5,333118.0,10.8,0.73,0,Hr
1348,Eric Williams,ericwilliams1348@example.com,36,Other,2019-03-04,6.76,371945,0.062,3.88,0,kubernetes|powerbi|python|hadoop|tensorflow|numpy,B.E,Finance,Intern,2,resumes/resume_1348.txt,"['kubernetes', 'powerbi', 'python', 'hadoop', 'tensorflow', 'numpy']",6,371945.0,81.1,0.72,1,Finance
4748,Dr. Kevin Ross MD,dr.kevinrossmd4748@example.com,37,M,2023-06-08,2.49,881791,0.541,1.4,0,javascript|powerbi|pandas|tensorflow|numpy|aws|spark|hadoop,B.E,Product,Manager,2,resumes/resume_4748.txt,"['javascript', 'powerbi', 'pandas', 'tensorflow', 'numpy', 'aws', 'spark', 'hadoop']",8,881791.0,29.9,0.09999999999999998,0,Product
6006,James Nelson,jamesnelson6006@example.com,26,M,2018-12-09,6.99,911692,0.002,4.88,0,hadoop|communication|leadership|docker|react|pytorch|tensorflow|python,BSc,Sales,Engineer,2,resumes/resume_6006.txt,"['hadoop', 'communication', 'leadership', 'docker', 'react', 'pytorch', 'tensorflow', 'python']",8,911692.0,83.9,0.97,1,Sales
6040,Jacob Huynh,jacobhuynh6040@example.com,37,Other,2024-07-08,1.41,723670,0.597,2.08,0,tableau|excel|docker|javascript|scikit-learn|tensorflow|hadoop|powerbi,B.E,Hr,Intern,0,resumes/resume_6040.txt,"['tableau', 'excel', 'docker', 'javascript', 'scikit-learn', 'tensorflow', 'hadoop', 'powerbi']",8,723670.0,16.9,0.27,0,Hr
3818,Robert Bender,robertbender3818@example.com,23,F,2021-06-28,4.44,609592,0.314,3.63,0,scikit-learn|numpy|sql|pandas|excel|spark|javascript|kubernetes,MBA,Engineering,Manager,0,resumes/resume_3818.txt,"['scikit-learn', 'numpy', 'sql', 'pandas', 'excel', 'spark', 'javascript', 'kubernetes']",8,609592.0,53.3,0.6575,1,Engineering
8447,Jonathan Sweeney,jonathansweeney8447@example.com,37,Other,2021-04-16,4.64,899626,0.554,3.81,0,powerbi|tableau|aws|pandas|leadership|kubernetes|docker|tensorflow,MBA,Hr,Analyst,1,resumes/resume_8447.txt,"['powerbi', 'tableau', 'aws', 'pandas', 'leadership', 'kubernetes', 'docker', 'tensorflow']",8,899626.0,55.7,0.7025,0,Hr
5270,Amy Kelley,amykelley5270@example.com,21,Other,2024-04-09,1.65,746029,0.16,2.8,0,scikit-learn|python|react|excel,BSc,Engineering,Senior Engineer,1,resumes/resume_5270.txt,"['scikit-learn', 'python', 'react', 'excel']",4,746029.0,19.8,0.44999999999999996,1,Engineering
